carbon_source,exchange_id,reaction_id,reaction_name,subsystem,gpr,off_genes,n_off_genes,wt_flux,flag
D-Ribose,EX_rib__D_e,CRNDt2rpp,D-carnitine outward transport (H+ antiport),Transport,b4111,b4111,1,0.0,applied
D-Ribose,EX_rib__D_e,CTBTt2rpp,Cronobetaine outward transport (H+ antiport),Transport,b4111,b4111,1,0.0,applied
D-Ribose,EX_rib__D_e,GPDDA1pp,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),Other,b2239,b2239,1,0.0,applied
D-Ribose,EX_rib__D_e,GPDDA5pp,Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol),Other,b2239,b2239,1,0.0,applied
D-Ribose,EX_rib__D_e,FEOXAMR1,Ferroxamine reductase,Other,b4367,b4367,1,0.0,applied
D-Ribose,EX_rib__D_e,FEOXAMR2,Ferroxamine reductase,Other,b4367,b4367,1,0.0,applied
D-Ribose,EX_rib__D_e,FEOXAMR3,Ferroxamine reductase,Other,b4367,b4367,1,0.0,applied
D-Ribose,EX_rib__D_e,FDMO2,FMNH2-dependent monooxygenase (methanesulfonate),Other,b0935,b0935,1,0.0,applied
D-Ribose,EX_rib__D_e,LALGP,L-alanyl-gamma-L-glutamate peptidase,Other,b0237,b0237,1,0.0,applied
D-Ribose,EX_rib__D_e,ARABDI,L-fucose isomerase,Sugar catabolism,b2802,b2802,1,0.0,applied
D-Ribose,EX_rib__D_e,SKMt2pp,Shikimate transport in via proton symport (periplasm),Transport,b1981,b1981,1,0.0,applied
D-Ribose,EX_rib__D_e,FE2t2pp,Iron (II) transport in via proton symport (periplasm),Transport,b2392,b2392,1,0.0,applied
D-Ribose,EX_rib__D_e,MALt2_2pp,Malate transport via proton symport (2 H) (periplasm),Transport,b3528,b3528,1,0.0,applied
D-Ribose,EX_rib__D_e,DDCAtexi,Fatty acid (dodecanoate) transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Ribose,EX_rib__D_e,TTDCAtexi,Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Ribose,EX_rib__D_e,HDCAtexi,Hexadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Ribose,EX_rib__D_e,RMNtpp,L-rhamnose transport via proton symport (periplasm),Transport,b3907,b3907,1,0.0,applied
