substrate,ko_gene1,ko_gene2,ko_type,ko_reaction,rescue_reaction,rescue_rxn_name,match_key,match_type,rescue_source,rescue_layer,rescue_gene_rule,rescued_biomass,wt_biomass,pct_rescue,n_rescue_variants,n_ko_reactions
Glucose-6-Phosphate,b2414,b2421,double,CYSS,MNXR33950,rhea:10252,ec:2.5.1.65,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.86887,0.86887,100.0,1,1
Glucose-6-Phosphate,b2436,b3867,double,CPPPGO,CPPPGO_1; MNXR1272; MNXR72542,seed:rxn12220; rhea:18257; Coproporphyrinogen III oxidase (O2 required),ec:1.3.3.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.86887,0.86887,100.0,3,1
Glucose-6-Phosphate,b2436,b3867,double,CPPPGO2,MNXR1273,rhea:15425,ec:1.3.99.22,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.86884,0.86887,100.0,1,1
Glucose-6-Phosphate,b2465,b2935,double,TKT1; TKT2,MNXR55953; MNXR69977; MNXR74900; MNXR79510; MNXR84331; TKT1; TKT1h; TKT2; TKT2h,Transketolase; kegg:R01067; rhea:27626; rhea:10508; kegg:R06863; seed:rxn01200; Transketolase 1; Transketolase 2,ec:2.2.1.1,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b2935 or b2465,0.86395,0.86887,99.4,9,2
Glucose-6-Phosphate,b2508,b2868,double,IMPD,6TINS5MPOR; IMPDm; MNXR3100; MNXR75334,"kegg:R08240; rhea:11708; IMP dehydrogenase, mitochondria; 6-thioinosine 5'-monophosphate:NAD oxidoreductase",ec:1.1.1.205,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.86887,0.86887,100.0,4,1
Glucose-6-Phosphate,b2508,b2868,double,HXAND,MNXR3054; MNXR5348; XAND; XANDp,"Xanthine dehydrogenase; rhea:24670; rhea:16669; Xanthine dehydrogenase, peroxisomal",ec:1.17.1.4,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b2866 and b2867 and b2868,0.86344,0.86887,99.4,4,1
Glucose-6-Phosphate,b2551,b4388,double,PSP_L,PSP_L_1,Phosphoserine phosphatase (L-serine),bigg:PSP_L,bigg,universal_model,2,,0.84538,0.86887,97.3,1,1
Glucose-6-Phosphate,b2551,b2913,double,PGCD,MNXR4184; PGLYDH,rhea:12641; Phosphoglycerate dehydrogenase,ec:1.1.1.95,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.84538,0.86887,97.3,2,1
Glucose-6-Phosphate,b2551,b4388,double,PSP_L,MNXR4485; MNXR4486; PSP; PSP_D; PSP_Lpp,Phospho-L-serine phosphatase (periplasmic); rhea:24873; rhea:21208; Phosphoserine phosphatase  D serine ; Phosphoserine phosphatase,ec:3.1.3.3,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b4055 or b0383,0.84538,0.86887,97.3,5,1
Glucose-6-Phosphate,b2551,b2913,double,GHMT2r,GHMT2rm; MNXR2619,rhea:15481; Glycine hydroxymethyltransferase  reversible  mitochondrial,ec:2.1.2.1,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.83158,0.86887,95.7,2,1
Glucose-6-Phosphate,b2708,b3197,double,A5PISO,MNXR300; MNXR91991,metacyc:DARAB5PISOM-RXN; rhea:23104,ec:5.3.1.13,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.86887,0.86887,100.0,2,1
Glucose-6-Phosphate,b2926,b3732,double,ATPS4rpp,ATPS4rpp_1,ATP synthase (four protons for one ATP) (periplasm),bigg:ATPS4rpp,bigg,universal_model,2,,0.57605,0.86887,66.3,1,1
Glucose-6-Phosphate,b2926,b3732,double,ATPS4rpp,ATPPHm; ATPS; ATPS3g; ATPS3m; ATPS3v; ATPS4m; ATPS4m_cho; ATPS4r; ATPSh; ATPasel; NTP1,"Nucleoside-triphosphatase (ATP); ATP synthase (four protons for one ATP); ATP synthase  mitochondrial; V-type ATPase, H+ transporting, lysosomal; ATP phosphohydrolase, mitochondria; ATPase  cytosolic; ATP synthase  Golgi Apparatus; ATP synthase  vacuole; ATP synthase",ec:3.6.3.14,ec,iJR904; iML1515; universal_model,1,b0650 or b4161,0.57605,0.86887,66.3,11,1
Glucose-6-Phosphate,b2926,b3732,double,PGK,MNXR4189; PGKf; PGKh; PGKm,"rhea:14801; Phosphoglycerate kinase, mitochondrial; Phosphoglycerate kinase, flagellar; Phosphoglycerate kinase, chloroplast",ec:2.7.2.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.35755,0.86887,41.2,4,1
Glucose-6-Phosphate,b3117,b3772,double,THRD_L,THRD_L_1,L-threonine deaminase,bigg:THRD_L,bigg,universal_model,2,,0.86887,0.86887,100.0,1,1
Glucose-6-Phosphate,b3117,b3772,double,THRD_L,MNXR5058; MNXR84302; SERD_L; SER_AL; TAL; THRAL; THRD_Lm,L-serine deaminase; seed:rxn00737; rhea:22108; L threonine deaminase  mitochondrial; L-serine ammonia-lyase; Threonine ammonia-lyase (serine); Threonine ammonia-lyase,ec:4.3.1.19,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b4471 or b1814 or b2797 or b3708 or b3117,0.86887,0.86887,100.0,7,1
Glucose-6-Phosphate,b3829,b4019,double,METS,METS_1; METSm; MNXR69434,Methionine synthase; rhea:11172; 5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase,ec:2.1.1.13,ec,iJR904; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,b4019 or b3829,0.86887,0.86887,100.0,3,1
Glycerol,b0002,b3940,double,HSDy,HSDH; HSDxi; MNXR3044; MNXR3045,rhea:15761; rhea:15757; Homoserine dehydrogenase  NADH   irreversible; Homoserine dehydrogenase,ec:1.1.1.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48553,0.48553,100.0,4,1
Glycerol,b0032,b0521,double,CBMKr,MNXR1064,rhea:10152,ec:2.7.2.2,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0032,b0521,double,CBPS,CBPS_1,Carbamoyl-phosphate synthase (glutamine-hydrolysing),bigg:CBPS,bigg,universal_model,2,,0.48325,0.48553,99.5,1,1
Glycerol,b0032,b0521,double,CBPS,CBPSam; CBPSn; GAM; GLUN; GLUNm; GLUNpp; HCGALm; MNXR1067; MNXR33037; MNXR86517; MNXR86518,"Glutaminase; rhea:18633; rhea:46744; rhea:18029; rhea:46748; Hydrogen-carbonate:L-glutamine amido-ligase, mitochondria; CBPSn; Carbamoyl-phosphate synthase (ammonia) (mitochondria; Glutaminase (mitochondrial)",ec:6.3.5.5,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b0485 or b1524,0.48325,0.48553,99.5,11,1
Glycerol,b0033,b0521,double,CBMKr,MNXR1064,rhea:10152,ec:2.7.2.2,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0033,b0521,double,CBPS,CBPS_1,Carbamoyl-phosphate synthase (glutamine-hydrolysing),bigg:CBPS,bigg,universal_model,2,,0.48325,0.48553,99.5,1,1
Glycerol,b0033,b0521,double,CBPS,CBPSam; CBPSn; GAM; GLUN; GLUNm; GLUNpp; HCGALm; MNXR1067; MNXR33037; MNXR86517; MNXR86518,"Glutaminase; rhea:18633; rhea:46744; rhea:18029; rhea:46748; Hydrogen-carbonate:L-glutamine amido-ligase, mitochondria; CBPSn; Carbamoyl-phosphate synthase (ammonia) (mitochondria; Glutaminase (mitochondrial)",ec:6.3.5.5,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b0485 or b1524,0.48325,0.48553,99.5,11,1
Glycerol,b0048,b1606,double,DHFR,DHFOR; DHFR2i; DHFRim; FOLR2; FOLR2_1; MNXR14705; MNXR14706; MNXR14707; MNXR14999; MNXR1561; MNXR2269; THFOR1; THFOR2; r0512; r0514,"kegg:R00937; kegg:R00940; rhea:31103; rhea:15009; kegg:R00936; kegg:R02235; Dihydrofolate reductase  mitochondrial; Dihydrofolate reductase (NAD+); Folate reductase; Dihydrofolate:NAD+ oxidoreductase; 5,6,7,8-Tetrahydrofolate:NAD+ oxidoreductase; 5,6,7,8-Tetrahydrofolate:NADP+ oxidoreductase; Dihydrofolate:NAD+ oxidoreductase Folate biosynthesis EC:1.5.1.3; Dihydrofolate:NADP+ oxidoreductase One carbon pool by folate / Folate biosynthesis EC:1.5.1.3",ec:1.5.1.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48553,0.48553,100.0,15,1
Glycerol,b0073,b1800,double,IPMD,IPMD_1,3-isopropylmalate dehydrogenase,bigg:IPMD,bigg,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0073,b1800,double,IPMD,MNXR3132; MNXR3962; MNXR5662; OMCDC; OMCDCm,2-Oxo-4-methyl-3-carboxypentanoate decarboxylation; rhea:10892; rhea:32271; rhea:25078; 2 oxo 4 methyl 3 carboxypentanoate decarboxylation,ec:1.1.1.85,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,s0001,0.48553,0.48553,100.0,5,1
Glycerol,b0092,b0381,double,ALAALAr,MNXR614,rhea:11224,ec:6.3.2.4,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0099,b1865,double,DNTPPA,DNTPPA_1,Dihydroneopterin triphosphate pyrophosphatase,ec:3.6.1.67,ec,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0126,b0339,double,HCO3E,HCO3Ee; HCO3Ehi; HCO3Em; HCO3En; MNXR2856,"rhea:10748; HCO3 equilibrium reaction  nuclear; HCO3 equilibration reaction, extracellular; HCO3 equilibration reaction; Carbonate dehydratase (HCO3 equilibration reaction), irreversible, chloroplast",ec:4.2.1.1,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48553,0.48553,100.0,5,1
Glycerol,b0149,b3396,double,MCTP1App,MCTP1Aex,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),mnx:MNXR101426,mnx,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0155,b1592,double,CLtipp,CLtipp,Chloride ion transport in via diffusion (periplasm),direct_restore,direct_restore,no_library_analogue,0,b1592,0.48553,0.48553,100.0,1,1
Glycerol,b0155,b1592,double,CLt3_2pp,CLt3r_2,Chloride transport via proton antiport (2:1) (periplasm),mnx:MNXR96796,mnx,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0171,b0910,double,UMPK,CYTK1; CYTK1m; CYTK1n; CYTK2; CYTK2m; CYTK2n; UMPKm; UMPKn,"Cytidylate kinase (CMP); Cytidylate kinase (dCMP); Cytidylate kinase (CMP),mitochondrial; Cytidylate kinase (CMP),nuclear; UMP kinase (mitochondrial, ATP); UMP kinase  nuclear; Cytidylate kinase (dCMP),nuclear; Cytidylate kinase (dCMP),mitochondrial",ec:2.7.4.14,ec,iML1515; universal_model,1,b0910,0.48459,0.48553,99.8,8,1
Glycerol,b0171,b0910,double,UMPK,ADK3; ADK3m; MNXR68283; MNXR84761; URIDK2m; URIDK2r; URIDK2rn,"Adentylate kinase (GTP); Uridylate kinase (dUMP); rhea:29863; metacyc:NUCLEOSIDE-PHOSPHATE-KINASE-RXN; Adentylate kinase  GTP ; Uridylate kinase  dUMP   nuclear; Uridylate kinase (dUMP), mitochondrial",ec:2.7.4.4,ec,iJR904; iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b0474,0.48459,0.48553,99.8,7,1
Glycerol,b0238,b2508,double,IMPD,6TINS5MPOR; IMPDm; MNXR3100; MNXR75334,"kegg:R08240; rhea:11708; IMP dehydrogenase, mitochondria; 6-thioinosine 5'-monophosphate:NAD oxidoreductase",ec:1.1.1.205,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48553,0.48553,100.0,4,1
Glycerol,b0238,b2508,double,XPPT,GPAR; GUAPRT,Guanine phosphoribosyltransferase; GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase,ec:2.4.2.22,ec,iML1515; universal_model,1,b0125 or b0238,0.48409,0.48553,99.7,2,1
Glycerol,b0238,b2508,double,XPPT,6MPURPRT; ADPT; HXPRT; MNXR69265; MNXR75331; MNXR75332; MNXR75339; TGUAPRT; r0051,Hypoxanthine phosphoribosyltransferase (Hypoxanthine); Adenine phosphoribosyltransferase; kegg:R08237; kegg:R08238; rhea:17973; kegg:R08245; Thioguanine phosphoribosyltransferase; 6-mercaptopurine phosphoribosyltransferase; AMP:pyrophosphate phosphoribosyltransferase Purine metabolism EC:2.4.2.7,ec:2.4.2.8,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b0238 or b0125,0.48409,0.48553,99.7,9,1
Glycerol,b0273,b4254,double,OCBT,OCBT_2,Ornithine carbamoyltransferase,bigg:OCBT,bigg,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0273,b4254,double,OCBT,MNXR51003; OCBT_1; OCBTm; OCT; OCTh; OCTm,"rhea:19513; Ornithine carbamoyltransferase, irreversible; Ornithine carbamoyltransferase, chloroplast; Ornithine carbamoyltransferase, mitochondrial; Ornithine carbamoyltransferase",ec:2.1.3.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48553,0.48553,100.0,6,1
Glycerol,b0388,b3390,double,SHKK,SHKK_1,Shikimate kinase,bigg:SHKK,bigg,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0388,b3390,double,SHKK,MNXR4842; SKK,rhea:13121; Shikimate kinase,ec:2.7.1.71,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48553,0.48553,100.0,2,1
Glycerol,b0452,b0954,double,FACOAE141; FACOAE161; T2DECAI,FACOAE141; FACOAE161; T2DECAI,Trans-2-decenoyl-ACP isomerase; Fatty-acid-CoA thioesterase (tetradecenoate); Fatty-acid-CoA thioesterase (hexadecenoate),direct_restore,direct_restore,no_library_analogue,0,b0452,0.48336,0.48553,99.6,3,3
Glycerol,b0674,b3744,double,ASNS2,MNXR81756,seed:rxn00340,ec:6.3.1.1,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0674,b3744,double,ASNS1; ASNS2,ASNS1; ASNS2; GAM; GLUN; GLUNm; GLUNpp; MNXR33036,Glutaminase; Asparagine synthase (glutamine-hydrolysing); rhea:12228; Glutaminase (mitochondrial); Asparagine synthetase,ec:6.3.5.4,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b0485 or b1524,0.48553,0.48553,100.0,7,2
Glycerol,b0755,b3612,double,PGM,PGMf; PGMm,"Phosphoglycerate mutase, flagellar; Phosphoglycerate mutase, mitochondria",ec:5.4.2.1,ec,universal_model,2,,0.48553,0.48553,100.0,2,1
Glycerol,b0763,b2423,double,MOBDabcpp,ATPPHm; ATPS; MOBDabc; NTP1,"Nucleoside-triphosphatase (ATP); Molybdate transport via ABC system; ATP phosphohydrolase, mitochondria; ATPase  cytosolic",ec:3.6.3.29,ec,iML1515; universal_model,1,b0650 or b4161,0.48553,0.48553,100.0,4,1
Glycerol,b0764,b2423,double,MOBDabcpp,ATPPHm; ATPS; MOBDabc; NTP1,"Nucleoside-triphosphatase (ATP); Molybdate transport via ABC system; ATP phosphohydrolase, mitochondria; ATPase  cytosolic",ec:3.6.3.29,ec,iML1515; universal_model,1,b0650 or b4161,0.48553,0.48553,100.0,4,1
Glycerol,b0765,b2422,double,MOBDabcpp,ATPPHm; ATPS; MOBDabc; NTP1,"Nucleoside-triphosphatase (ATP); Molybdate transport via ABC system; ATP phosphohydrolase, mitochondria; ATPase  cytosolic",ec:3.6.3.29,ec,iML1515; universal_model,1,b0650 or b4161,0.48553,0.48553,100.0,4,1
Glycerol,b0767,b3386,double,PGL,MNXR4190; PGLer; PGLh,"rhea:12556; 6-phosphogluconolactonase; 6-phosphogluconolactonase, endoplasmic reticulum",ec:3.1.1.31,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48339,0.48553,99.6,3,1
Glycerol,b0767,b3386,double,RPE,MNXR4653; RPEh,rhea:13677; D-Ribulose-5-Phosphate 3-Epimerase,ec:5.1.3.1,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48253,0.48553,99.4,2,1
Glycerol,b0825,b3946,double,F6PA,DHEDAA; FBA3; FBA3hi; HOPNTAL; HOPNTAL2; HPCLx; MNXR24334; MNXR25051; MNXR26567; MNXR29307; MNXR55333,"4-hydroxy-2-oxopentanoate aldolase; Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase; rhea:40995; rhea:25355; rhea:28002; rhea:25379; rhea:28779; 2-hydroxyphytanoyl-CoA lyase; 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase; 4-hydroxy-2-oxopentanoate aldolase(p-xylene)",ec:4.1.2,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b0352,0.48553,0.48553,100.0,11,1
Glycerol,b0844,b3812,double,PMDPHT,AUS; MNXR4086; MNXR4352; MNXR84819; MNXR84974; MNXR85582; NADPPPSm; NMNHYD; NMNR; NT5C; PAN4PP; PAN4PPe; SBPP1; SBPP1er,"rhea:25197; rhea:36211; kegg:R02706; kegg:R10748; kegg:R00872; NADP phosphatase; Nmn hydrolysis; Sphinganine 1-phosphate phosphatase; Sphingoid base phosphate phosphatase  sphinganine 1 phosphatase   endoplasmic reticulum; Nicotinamide ribonucleotide phosphohydrolase; 5'-nucleotidase; Phosphatase (pan4p); 5-Amino-6-(1-D-ribitylamino)uracil synthase; Phosphatase, Extracellular",ec:3.1.3.-,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48553,0.48553,100.0,14,1
Glycerol,b0870,b2320,double,4HTHRA; THRA2,4HTHRA; THRA2,L-allo-Threonine Aldolase; 4-hydroxy-L-threonine aldolase,direct_restore,direct_restore,no_library_analogue,0,b0870,0.48553,0.48553,100.0,2,2
Glycerol,b0870,b2320,double,PERD,MNXR4160,rhea:18829,ec:1.1.1.290,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.48553,0.48553,100.0,1,1
Glycerol,b0870,b2551,double,GHMT2r,GHMT2rm; MNXR2619,rhea:15481; Glycine hydroxymethyltransferase  reversible  mitochondrial,ec:2.1.2.1,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.48553,0.48553,100.0,2,1
Glycerol,b0870,b2551,double,THRA,THRA_1,Threonine aldolase,ec:4.1.2.48,ec,universal_model,2,,0.47924,0.48553,98.7,1,1
Glycerol,b0870,b0907,double,OHPBAT,MNXR32039; MNXR32268; PSAT; PSERT,Phosphoserine transaminase; rhea:16573; rhea:14329; Phosphoserine aminotransferase,ec:2.6.1.52,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b0907,0.47546,0.48553,97.9,4,1
Glycerol,b0907,b2551,double,PSERT,MNXR32039; MNXR32268; OHPBAT; PSAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase; rhea:16573; rhea:14329; Phosphoserine aminotransferase,ec:2.6.1.52,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b0907,0.47924,0.48553,98.7,4,1
Glycerol,b0907,b2551,double,GHMT2r,GHMT2rm; MNXR2619,rhea:15481; Glycine hydroxymethyltransferase  reversible  mitochondrial,ec:2.1.2.1,ec,metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,2,,0.47546,0.48553,97.9,2,1
Glycerol,b0928,b4054,double,ASPTA,3SALATAi; 3SALATAim; AATC; AATG; AATGm; ASPATh; ASPTAm; ASPTAp; CYSAT; CYSATm; CYSTA; CYSTAm; LCYSTAT; LCYSTATm; MNXR1357; MNXR31786; MNXR32641; PHETA1; PHETA1m; POATh; TYRTA; TYRTAh; TYRTAi; TYRTAim; TYRTAip,"Phenylalanine transaminase; Tyrosine transaminase; Cysteine transaminase; metacyc:RXN-11737; rhea:21824; kegg:R00896; Aspartate transaminase; 3-sulfino-alanine transaminase (irreversible), mitochondrial; L-Phenylalanine:2-oxoglutarate aminotransferase, mitochondria; Aspartate aminotransferase, chloroplast; Aspartate aminotransferase, cysteate forming;  L-Phenylalanine:2-oxoglutarate aminotransferase, chloroplast; Aspartate transaminase  peroxisomal; Tyrosine transaminase  irreversible; Tyrosine transaminase  irreversible  mitochondrial ; Tyrosine transaminase  irreversible  peroxisomal ; 3-sulfino-alanine transaminase (irreversible); L-Cysteine:2-oxoglutarate aminotransferase; L-Cysteate:2-oxoglutarate aminotransferase; Aspartate aminotransferase, cysteate forming, mitochondria; Aspartate aminotransferase, glutamate forming; Aspartate aminotransferase, glutamate forming, mitochondria; Aspartate aminotransferase, cysteine forming; Aspartate aminotransferase, cysteine forming, mitochondria; Tyrosine transaminase, chloroplast",ec:2.6.1.1,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b4054 or b0928 or b3770,0.48553,0.48553,100.0,25,1
Glycerol,b0954,b3846,double,CTECOAI6; CTECOAI7,CTECOAI6; CTECOAI7; CTECOAI8; MNXR69222; MNXR74325; MNXR80399; MNXR9719,3-cis-2-trans-enoyl-CoA isomerase; seed:rxn08706; kegg:R04756; seed:rxn09038; rhea:23716,ec:5.3.3.8,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda,1,b3846,0.48553,0.48553,100.0,7,2
Glycerol,b0954,b3846,double,T2DECAI,T2DECAI,Trans-2-decenoyl-ACP isomerase,direct_restore,direct_restore,no_library_analogue,0,b0954,0.48416,0.48553,99.7,1,1
Glycerol,b0954,b2836,double,AACPS4,AACPS4_1,Long-chain-fatty-acid-[acyl-carrier-protein] ligase (16:1(9Z)),bigg:AACPS4,bigg,universal_model,2,,0.48336,0.48553,99.6,1,1
Glycerol,b0954,b2836,double,AACPS2,AACPS1; AACPS1_1; AACPS3; AACPS3_1; AACPS6; AACPS6_1; AACPS8; MNXR50749,Acyl-[acyl-carrier-protein] synthetase (n-C14:0); Acyl-[acyl-carrier-protein] synthetase  (n-C16:0); Acyl-[acyl-carrier-protein] synthetase  (n-C10:0); Acyl-[acyl-carrier-protein] synthetase  (n-C18:0); metacyc:RXN-13266; Long-chain-fatty-acid-[acyl-carrier-protein] ligase (14:0); Long-chain-fatty-acid-[acyl-carrier-protein] ligase (16:0); Long-chain-fatty-acid-[acyl-carrier-protein] ligase (18:0),ec:6.2.1.20,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b1094 and b2836,0.48302,0.48553,99.5,8,1
Glycerol,b1190,b4053,double,ALAR,ALAR_copy1; ALAR_copy2; MNXR626,Alanine racemase; rhea:20249,ec:5.1.1.1,ec,iJR904; metanetx_universal_model_bigg_rhea_kegg_brenda,2,b4053,0.48553,0.48553,100.0,3,1
Glycerol,b1378,b3924,double,FLDR2; POR5,FLDR2; POR5,Pyruvate synthase; Flavodoxin reductase (NADPH),direct_restore,direct_restore,no_library_analogue,0,(b1378 and b0684) or (b1378 and b2895),0.48553,0.48553,100.0,2,2
Glycerol,b1622,b3008,double,CYSTL,CYSTRS,Cysteinyl-tRNA synthetase,bigg:CYSTL,bigg,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b1622,b3008,double,CYSTL,CBL; CTINBL; CYSDS; CYSLYSL; CYSTBL; CYSTLp; MNXR68614; MNXR74367; MNXR84182; SELCYSTL; SELCYSTLh; TRPAS1,"Cysteine Desulfhydrase; metacyc:RXN-12729; seed:rxn03379; rhea:13965; Cystathione b lyase  peroxisomal; L-Cystine Lysteine-lyase (deaminating); Selenocystathionine L-homocysteine-lyase (deaminating), cytosol; Cystathionine beta-lyase, cystine; Cystathionine beta-lyase; Selenocystathionine L-homocysteine-lyase (deaminating), chloroplast; Tryptophanase  L cysteine ",ec:4.4.1.8,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b3008 or b3708,0.48553,0.48553,100.0,12,1
Glycerol,b1692,b3281,double,SHK3Dr,SKDH,Shikimate dehydrogenase,ec:1.1.1.25,ec,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b1692,b3281,double,SHK3Dr,MNXR8388; QUINDH,Quinate dehydrogenase; rhea:18425,ec:1.1.1.282,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda,1,b1692,0.48553,0.48553,100.0,2,1
Glycerol,b1723,b3916,double,PFK_3,PFK_4,Phosphofructokinase (s7p),bigg:PFK_3,bigg,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b1723,b3916,double,PFK_3,4HTHRK; DXYLK; MNXR1820; MNXR24197; MNXR24199; MNXR24335; PI3P4K_cho; PI3P4Kn_cho,"1-Deoxy-D-xylulose kinase; 4-Hydroxy-L-threonine kinase; rhea:28787; rhea:27990; rhea:29919; rhea:29931; Phosphatidylinositol 3-phosphate 4-kinase; Phosphatidylinositol 3-phosphate 4-kinase, nuclear",ec:2.7.1,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b3564,0.48553,0.48553,100.0,8,1
Glycerol,b1723,b3916,double,PFK; PFK_3,MNXR39694; MNXR4174; MNXR74047; MNXR74048; MNXR74049; MNXR83624; MNXR83629; MNXR84796; MNXR84797; MNXR84798; PFK; PFK_2; PFK_3; PFKh,Phosphofructokinase; kegg:R00770; kegg:R03239; kegg:R00767; kegg:R03238; kegg:R03237; kegg:R00769; rhea:31443; metacyc:6PFRUCTPHOS-RXN; kegg:R00756; rhea:16109; Phosphofructokinase (s7p),ec:2.7.1.11,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b3916,0.48553,0.48553,100.0,14,2
Glycerol,b1761,b3212,double,GLUDy,GLUDy_1,Glutamate dehydrogenase (NADP),bigg:GLUDy,bigg,universal_model,2,,0.48553,0.48553,100.0,1,1
Glycerol,b1761,b3212,double,GLUDy; GLUSy,GAM; GDH_nadp; GLUDy; GLUDym; GLUN; GLUNm; GLUNpp; GLUS_nadph; GLUSy; MNXR31609,"Glutaminase; Glutamate synthase (NADPH); rhea:15501; Glutamate dehydrogenase [NAD(P)+]; Glutamate dehydrogenase (NADP), mitochondrial; Glutaminase (mitochondrial); Glutamate dehydrogenase (NADP)",ec:1.4.1.13,ec,iML1515; metanetx_universal_model_bigg_rhea_kegg_brenda; universal_model,1,b0485 or b1524,0.48553,0.48553,100.0,10,2
Glycerol,b1761,b3212,double,GLUDy,GDH; GDH1; GDHm; GLUDxi,"Glutamate dehydrogenase  NAD ; Glutamate dehydrogenase (NAD); Glutamate dehydrogenase, mitochondria; Glutamate dehydrogenase",ec:1.4.1.3,ec,universal_model,2,,0.48553,0.48553,100.0,4,1
