substrate,ko_gene,ko_gene_name,ko_type,ko_reaction,rescue_reaction,rescue_rxn_name,match_key,match_type,rescue_source,rescue_layer,rescue_gene_rule,rescued_biomass,wt_biomass,pct_rescue
D-Sorbitol,b2705,srlD,single,SBTPD,MNXR36195,rhea:19837,ec:1.1.1.140,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.8191,0.8191,100.0
D-Sorbitol,b2702,srlA,single,SBTptspp,SBTpts,D-sorbitol transport via PEP:Pyr PTS,mnx:MNXR104290,mnx,iJR904,2,b2703 and b2415 and b2702 and b2416 and b2704,0.8191,0.8191,100.0
D-Sorbitol,b2704,srlB,single,SBTptspp,SBTpts,D-sorbitol transport via PEP:Pyr PTS,mnx:MNXR104290,mnx,iJR904,2,b2703 and b2415 and b2702 and b2416 and b2704,0.8191,0.8191,100.0
D-Sorbitol,b2415,ptsH,single,SBTptspp,SBTpts,D-sorbitol transport via PEP:Pyr PTS,mnx:MNXR104290,mnx,iJR904,2,b2703 and b2415 and b2702 and b2416 and b2704,0.8191,0.8191,100.0
D-Mannitol,b2416,ptsI,single,MNLptspp,MNLpts,Mannitol transport via PEP:Pyr PTS,mnx:MNXR101677,mnx,iJR904,2,b2415 and b2416 and b3599,0.8191,0.8191,100.0
D-Mannitol,b1779,gapA,single,GAPD,GAPDHf,Glyceraldehyde-3-phosphate dehydrogenase (NAD). flagellar,ec:1.2.1.12,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b1779,gapA,single,GAPD,GAPDHm,"Glyceraldehyde 3-phosphate dehydrogenase (NAD), mitochondria",ec:1.2.1.12,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b1779,gapA,single,GAPD,GAPDHh,Glyceraldehyde 3-phosphate dehydrogenase (NAD),ec:1.2.1.12,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b1779,gapA,single,GAPD,GAPDi_nadp,Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating),ec:1.2.1.59,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b1779,gapA,single,GAPD,GAPDH_nadp_hi,Glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating),ec:1.2.1.59,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b1779,gapA,single,GAPD,GAPD_1,Glyceraldehyde-3-phosphate dehydrogenase,bigg:GAPD,bigg,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b3919,tpiA,single,TPI,MNXR51088,rhea:18585,ec:5.3.1.1,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.8191,0.8191,100.0
D-Mannitol,b3919,tpiA,single,TPI,TPIh,Triosephosphate isomerase,ec:5.3.1.1,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b2779,eno,single,ENO,MNXR74234,kegg:R04206,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.8191,0.8191,100.0
D-Mannitol,b2779,eno,single,ENO,MNXR1898,rhea:10164,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.8191,0.8191,100.0
D-Mannitol,b2779,eno,single,ENO,ENOm,"Enolase, mitochondria",ec:4.2.1.11,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b2779,eno,single,ENO,ENOf,"Enolase, flagellar",ec:4.2.1.11,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b2926,pgk,single,PGK,MNXR4189,rhea:14801,ec:2.7.2.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.8191,0.8191,100.0
D-Mannitol,b2926,pgk,single,PGK,PGKm,"Phosphoglycerate kinase, mitochondrial",ec:2.7.2.3,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b2926,pgk,single,PGK,PGKf,"Phosphoglycerate kinase, flagellar",ec:2.7.2.3,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b2926,pgk,single,PGK,PGKh,"Phosphoglycerate kinase, chloroplast",ec:2.7.2.3,ec,universal_model,2,,0.8191,0.8191,100.0
D-Mannitol,b2415,ptsH,single,MNLptspp,MNLpts,Mannitol transport via PEP:Pyr PTS,mnx:MNXR101677,mnx,iJR904,2,b2415 and b2416 and b3599,0.8191,0.8191,100.0
D-Mannitol,b3600,mtlD,single,M1PD,MNXR83262,kegg:R00758,ec:1.1.1.17,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.8191,0.8191,100.0
D-Mannitol,b3600,mtlD,single,M1PD,MNXR37190,rhea:19661,ec:1.1.1.17,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.8191,0.8191,100.0
D-Galactose,b0759,galE,single,UDPG4E,MNXR6118,kegg:R02984,ec:5.1.3.2,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.78923,0.78923,100.0
D-Galactose,b0759,galE,single,UDPG4E,MNXR70029,rhea:22168,ec:5.1.3.2,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.78923,0.78923,100.0
D-Galactose,b0759,galE,single,UDPG4E,UAG4Ei,UDP-N-acetylglucosamine 4-epimerase,ec:5.1.3.2,ec,universal_model,2,,0.78923,0.78923,100.0
D-Galactose,b0759,galE,single,UDPG4E,UAG4E,UDP N acetylglucosamine 4 epimerase,ec:5.1.3.2,ec,universal_model,2,,0.78923,0.78923,100.0
D-Galactose,b0757,galK,single,GALKr,MNXR20373,rhea:13553,ec:2.7.1.6,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.78923,0.78923,100.0
D-Galactose,b0757,galK,single,GALKr,MNXR32659,seed:rxn00808,ec:2.7.1.6,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.78923,0.78923,100.0
D-Galactose,b0757,galK,single,GALKr,GALKh,"Galactokinase, chloroplast",ec:2.7.1.6,ec,universal_model,2,,0.78923,0.78923,100.0
D-Galactose,b0758,galT,single,UGLT,MNXR70038,rhea:13989,ec:2.7.7.12,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.78923,0.78923,100.0
5-Keto-D-Gluconate,b2029,gnd,single,GND,GNDer,"Phosphogluconate dehydrogenase, endoplasmic reticulum",ec:1.1.1.351,ec,universal_model,2,,0.72349,0.72349,100.0
5-Keto-D-Gluconate,b2029,gnd,single,GND,PGDHh,6-phosphogluconate dehydrogenase,ec:1.1.1.351,ec,universal_model,2,,0.72349,0.72349,100.0
5-Keto-D-Gluconate,b4265,idnT,single,5DGLCNt2rpp,5DGLCNt2rpp,"5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)",direct_restore,direct_restore,no_library_analogue,0,b4265,0.72349,0.72349,100.0
Thymidine,b4383,deoB,single,PPM2,PPM,Phosphopentomutase,ec:5.4.2.7,ec,iML1515,1,b4383,0.75295,0.75295,100.0
Thymidine,b4383,deoB,single,PPM2,MNXR4396,rhea:25205,ec:5.4.2.7,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.75295,0.75295,100.0
Thymidine,b4383,deoB,single,PPM2,PPMh,Phosphopentosemutase,ec:5.4.2.7,ec,universal_model,2,,0.75295,0.75295,100.0
Thymidine,b4382,deoA,single,TMDPP,PYNP2r,Pyrimidine-nucleoside phosphorylase (uracil),ec:2.4.2.2,ec,iML1515,1,b3831,0.75295,0.75295,100.0
Thymidine,b4382,deoA,single,TMDPP,DURIPP,Deoxyuridine phosphorylase,ec:2.4.2.2,ec,iML1515,1,b4382 or b4384,0.75295,0.75295,100.0
Thymidine,b4382,deoA,single,TMDPP,MNXR15011,kegg:R02298,ec:2.4.2.2,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.75295,0.75295,100.0
Thymidine,b4382,deoA,single,TMDPP,MNXR4547,kegg:R02296,ec:2.4.2.2,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.75295,0.75295,100.0
Thymidine,b4382,deoA,single,TMDPP,PYNP1,Pyrimidine-nucleoside phosphorylase (cytosine),ec:2.4.2.2,ec,universal_model,2,,0.75295,0.75295,100.0
Thymidine,b4382,deoA,single,TMDPP,PUNP6,Purine-nucleoside phosphorylase (Deoxyinosine),ec:2.4.2.4,ec,iML1515,1,b4384 or b2407,0.75295,0.75295,100.0
Thymidine,b4382,deoA,single,TMDPP,PUNP4,Purine-nucleoside phosphorylase (Deoxyguanosine),ec:2.4.2.4,ec,iML1515,1,b2407 or b4384,0.75295,0.75295,100.0
Thymidine,b4382,deoA,single,TMDPP,MNXR73276,kegg:R08230,ec:2.4.2.4,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.75295,0.75295,100.0
Thymidine,b4382,deoA,single,TMDPP,MNXR75323,kegg:R08222,ec:2.4.2.4,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.75295,0.75295,100.0
Thymidine,b4381,deoC,single,DRPA,MNXR50871,rhea:12821,ec:4.1.2.4,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.75295,0.75295,100.0
D-Xylose,b3565,xylA,single,XYLI1,XYLI2,Xylose isomerase,ec:5.3.1.5,ec,iML1515,1,b3565,0.71116,0.71116,100.0
D-Xylose,b3565,xylA,single,XYLI1,ARAI,L-arabinose isomerase,ec:5.3.1.5,ec,iML1515,1,b0062,0.71116,0.71116,100.0
D-Xylose,b3565,xylA,single,XYLI1,MNXR84422,rhea:22816,ec:5.3.1.5,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71116,0.71116,100.0
D-Xylose,b3565,xylA,single,XYLI1,MNXR84821,kegg:R00878,ec:5.3.1.5,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71116,0.71116,100.0
D-Xylose,b3565,xylA,single,XYLI1,MNXR79324,rhea:28546,ec:5.3.1.5,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71116,0.71116,100.0
L-Arabinose,b0062,araA,single,ARAI,MNXR5440,rhea:14821,ec:5.3.1.4,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71116,0.71116,100.0
L-Arabinose,b0062,araA,single,ARAI,XYLI2,Xylose isomerase,ec:5.3.1.5,ec,iML1515,1,b3565,0.71116,0.71116,100.0
L-Arabinose,b0062,araA,single,ARAI,XYLI1,Xylose isomerase,ec:5.3.1.5,ec,iML1515,1,b3565,0.71116,0.71116,100.0
L-Arabinose,b0062,araA,single,ARAI,MNXR84422,rhea:22816,ec:5.3.1.5,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71116,0.71116,100.0
L-Arabinose,b0062,araA,single,ARAI,MNXR84821,kegg:R00878,ec:5.3.1.5,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71116,0.71116,100.0
L-Arabinose,b0062,araA,single,ARAI,MNXR79324,rhea:28546,ec:5.3.1.5,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71116,0.71116,100.0
L-Arabinose,b0063,araB,single,RBK_L1,MNXR5448,rhea:22072,ec:2.7.1.16,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71116,0.71116,100.0
L-Arabinose,b0063,araB,single,RBK_L1,RBK_Dr,D-ribulokinase (D-ribulose),ec:2.7.1.16,ec,universal_model,2,,0.71116,0.71116,100.0
beta-D-Allose,b4086,alsC,single,ALLabcpp,ALLabcpp,D-allose transport via ABC system (periplasm),direct_restore,direct_restore,no_library_analogue,0,b4087 and b4088 and b4086,0.72951,0.72951,100.0
beta-D-Allose,b4087,alsA,single,ALLabcpp,ALLabcpp,D-allose transport via ABC system (periplasm),direct_restore,direct_restore,no_library_analogue,0,b4087 and b4088 and b4086,0.72951,0.72951,100.0
beta-D-Allose,b4088,alsB,single,ALLabcpp,ALLabcpp,D-allose transport via ABC system (periplasm),direct_restore,direct_restore,no_library_analogue,0,b4087 and b4088 and b4086,0.72951,0.72951,100.0
beta-D-Allose,b4084,alsK,single,ALLK,MNXR68337,metacyc:ALLOSE-KINASE-RXN,ec:2.7.1.55,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.72951,0.72951,100.0
beta-D-Allose,b4084,alsK,single,ALLK,MNXR91811,rhea:14805,ec:2.7.1.55,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.72951,0.72951,100.0
beta-D-Allose,b4085,alsE,single,ALLULPE,MNXR74792,metacyc:RXN-15226,ec:5.1.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.72951,0.72951,100.0
beta-D-Allose,b4085,alsE,single,ALLULPE,MNXR39746,rhea:30827,ec:5.1.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.72951,0.72951,100.0
beta-D-Allose,b4085,alsE,single,ALLULPE,MNXR60996,metacyc:RXN-13219,ec:5.1.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.72951,0.72951,100.0
beta-D-Allose,b4085,alsE,single,ALLULPE,MNXR60992,metacyc:RXN-13205,ec:5.1.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.72951,0.72951,100.0
beta-D-Allose,b4085,alsE,single,ALLULPE,MNXR85815,metacyc:RXN-9188,ec:5.1.3.-,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.72951,0.72951,100.0
beta-D-Allose,b4090,rpiB,single,ALLPI,RPI,Ribose-5-phosphate isomerase,ec:5.3.1.6,ec,iML1515,1,b2914 or b4090,0.72951,0.72951,100.0
beta-D-Allose,b4090,rpiB,single,ALLPI,MNXR4654,rhea:14657,ec:5.3.1.6,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.72951,0.72951,100.0
beta-D-Allose,b4090,rpiB,single,ALLPI,RPIh,Ribose-5-phosphate isomerase,ec:5.3.1.6,ec,universal_model,2,,0.72951,0.72951,100.0
beta-D-Allose,b4090,rpiB,single,ALLPI,r0249,D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6,ec:5.3.1.6,ec,universal_model,2,,0.72951,0.72951,100.0
D-Galactonic Acid,b4478,dgoD,single,GALCTND,GALCTND,Galactonate dehydratase,direct_restore,direct_restore,no_library_analogue,0,b4478,0.71209,0.71209,100.0
D-Galactonic Acid,b4477,dgoA,single,DDPGALA,EDA,2-dehydro-3-deoxy-phosphogluconate aldolase,ec:4.1.2.55,ec,iML1515,1,b1850,0.71209,0.71209,100.0
D-Galactonic Acid,b3691,dgoT,single,GALCTNt2pp,GALCTNt2r,"D-galactonate transport via proton symport, reversible",mnx:MNXR99960,mnx,iJR904,2,b3691,0.71209,0.71209,100.0
D-Galactonic Acid,b3693,dgoK,single,DDGALK,DDGLK,2-dehydro-3-deoxygluconokinase,ec:2.7.1.178,ec,iML1515,1,b3526,0.71209,0.71209,100.0
L-Galactonic Acid,b1521,uxaB,single,TAGURr,MNXR4977,rhea:17813,ec:1.1.1.58,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71209,0.71209,100.0
L-Galactonic Acid,b4356,lgoT,single,GALCTNLt2pp,GALCTNLt2pp,L-galactonate transport via proton symport (periplasm),direct_restore,direct_restore,no_library_analogue,0,b4356,0.71209,0.71209,100.0
L-Galactonic Acid,b3526,kdgK,single,DDGLK,DDGALK,2-dehydro-3-deoxygalactonokinase,ec:2.7.1.178,ec,iML1515,1,b3693,0.71209,0.71209,100.0
L-Galactonic Acid,b3091,uxaA,single,ALTRH,MNXR686,rhea:15957,ec:4.2.1.7,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.71209,0.71209,100.0
L-Galactonic Acid,b4358,lgoD,single,GALCTLO,GALCTLO,L-galactonate oxidoreductase,direct_restore,direct_restore,no_library_analogue,0,b4358,0.71209,0.71209,100.0
L-Galactonic Acid,b1850,eda,single,EDA,DDPGALA,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,ec:4.1.2.55,ec,iML1515,1,b4477,0.71209,0.71209,100.0
D-Glucuronic Acid,b4322,uxuA,single,MNNH,MNXR3617,rhea:20097,ec:4.2.1.8,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.69863,0.69863,100.0
D-Glucuronic Acid,b3092,uxaC,single,GUI1,GUI2,Glucuronate isomerase (D-galacturonate),ec:5.3.1.12,ec,iML1515,1,b3092,0.69863,0.69863,100.0
D-Glucuronic Acid,b3092,uxaC,single,GUI1,MNXR2849,rhea:13049,ec:5.3.1.12,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.69863,0.69863,100.0
D-Glucuronic Acid,b3092,uxaC,single,GUI1,MNXR2850,rhea:27702,ec:5.3.1.12,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.69863,0.69863,100.0
D-Glucuronic Acid,b3092,uxaC,single,GUI1,MNXR84894,kegg:R01983,ec:5.3.1.12,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.69863,0.69863,100.0
D-Glucuronic Acid,b4323,uxuB,single,MANAO,MNXR3421,rhea:15729,ec:1.1.1.57,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.69863,0.69863,100.0
D-Glucuronic Acid,b3526,kdgK,single,DDGLK,DDGALK,2-dehydro-3-deoxygalactonokinase,ec:2.7.1.178,ec,iML1515,1,b3693,0.69863,0.69863,100.0
D-Glucuronic Acid,b1850,eda,single,EDA,DDPGALA,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,ec:4.1.2.55,ec,iML1515,1,b4477,0.69863,0.69863,100.0
D-Ribose,b3752,rbsK,single,RBK,MNXR82393,rhea:30871,ec:2.7.1.15,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.66979,0.66979,100.0
D-Ribose,b3752,rbsK,single,RBK,MNXR34453,kegg:R02750,ec:2.7.1.15,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.66979,0.66979,100.0
D-Ribose,b3752,rbsK,single,RBK,MNXR71263,rhea:13697,ec:2.7.1.15,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.66979,0.66979,100.0
D-Ribose,b3752,rbsK,single,RBK,MNXR69847,seed:rxn00772,ec:2.7.1.15,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.66979,0.66979,100.0
D-Ribose,b3752,rbsK,single,RBK,DRBK,Deoxyribokinase,ec:2.7.1.15,ec,universal_model,2,,0.66979,0.66979,100.0
L-Rhamnose,b1779,gapA,single,GAPD,GAPDHf,Glyceraldehyde-3-phosphate dehydrogenase (NAD). flagellar,ec:1.2.1.12,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b1779,gapA,single,GAPD,GAPDHm,"Glyceraldehyde 3-phosphate dehydrogenase (NAD), mitochondria",ec:1.2.1.12,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b1779,gapA,single,GAPD,GAPDHh,Glyceraldehyde 3-phosphate dehydrogenase (NAD),ec:1.2.1.12,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b1779,gapA,single,GAPD,GAPDi_nadp,Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating),ec:1.2.1.59,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b1779,gapA,single,GAPD,GAPDH_nadp_hi,Glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating),ec:1.2.1.59,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b1779,gapA,single,GAPD,GAPD_1,Glyceraldehyde-3-phosphate dehydrogenase,bigg:GAPD,bigg,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b3907,rhaT,single,RMNtpp,RMNt,L-rhamnose transport via proton symport,mnx:MNXR104041,mnx,iJR904,2,b3907,0.64547,0.64547,100.0
L-Rhamnose,b3919,tpiA,single,TPI,MNXR51088,rhea:18585,ec:5.3.1.1,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Rhamnose,b3919,tpiA,single,TPI,TPIh,Triosephosphate isomerase,ec:5.3.1.1,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b2779,eno,single,ENO,MNXR74234,kegg:R04206,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Rhamnose,b2779,eno,single,ENO,MNXR1898,rhea:10164,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Rhamnose,b2779,eno,single,ENO,ENOm,"Enolase, mitochondria",ec:4.2.1.11,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b2779,eno,single,ENO,ENOf,"Enolase, flagellar",ec:4.2.1.11,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b3903,rhaA,single,RMI,MNXR4630,rhea:23160,ec:5.3.1.14,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Rhamnose,b2926,pgk,single,PGK,MNXR4189,rhea:14801,ec:2.7.2.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Rhamnose,b2926,pgk,single,PGK,PGKm,"Phosphoglycerate kinase, mitochondrial",ec:2.7.2.3,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b2926,pgk,single,PGK,PGKf,"Phosphoglycerate kinase, flagellar",ec:2.7.2.3,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b2926,pgk,single,PGK,PGKh,"Phosphoglycerate kinase, chloroplast",ec:2.7.2.3,ec,universal_model,2,,0.64547,0.64547,100.0
L-Rhamnose,b3904,rhaB,single,RMK,MNXR73818,kegg:R01902,ec:2.7.1.5,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Rhamnose,b3904,rhaB,single,RMK,MNXR4631,rhea:20117,ec:2.7.1.5,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Rhamnose,b3902,rhaD,single,RMPA,MNXR84117,rhea:19689,ec:4.1.2.19,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Rhamnose,b3902,rhaD,single,RMPA,MNXR55400,metacyc:DARABALDOL-RXN,ec:4.1.2.19,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Rhamnose,b3902,rhaD,single,RMPA,FBA4,D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,ec:4.1.2.19,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b1779,gapA,single,GAPD,GAPDHf,Glyceraldehyde-3-phosphate dehydrogenase (NAD). flagellar,ec:1.2.1.12,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b1779,gapA,single,GAPD,GAPDHm,"Glyceraldehyde 3-phosphate dehydrogenase (NAD), mitochondria",ec:1.2.1.12,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b1779,gapA,single,GAPD,GAPDHh,Glyceraldehyde 3-phosphate dehydrogenase (NAD),ec:1.2.1.12,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b1779,gapA,single,GAPD,GAPDi_nadp,Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating),ec:1.2.1.59,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b1779,gapA,single,GAPD,GAPDH_nadp_hi,Glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating),ec:1.2.1.59,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b1779,gapA,single,GAPD,GAPD_1,Glyceraldehyde-3-phosphate dehydrogenase,bigg:GAPD,bigg,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b3919,tpiA,single,TPI,MNXR51088,rhea:18585,ec:5.3.1.1,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Fucose,b3919,tpiA,single,TPI,TPIh,Triosephosphate isomerase,ec:5.3.1.1,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b2779,eno,single,ENO,MNXR74234,kegg:R04206,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Fucose,b2779,eno,single,ENO,MNXR1898,rhea:10164,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Fucose,b2779,eno,single,ENO,ENOm,"Enolase, mitochondria",ec:4.2.1.11,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b2779,eno,single,ENO,ENOf,"Enolase, flagellar",ec:4.2.1.11,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b2801,fucP,single,FUCtpp,FUCt,L-fucose transport via proton symport,mnx:MNXR99703,mnx,iJR904,2,b2801,0.64547,0.64547,100.0
L-Fucose,b2803,fucK,single,FCLK,MNXR2193,rhea:12376,ec:2.7.1.51,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Fucose,b2926,pgk,single,PGK,MNXR4189,rhea:14801,ec:2.7.2.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Fucose,b2926,pgk,single,PGK,PGKm,"Phosphoglycerate kinase, mitochondrial",ec:2.7.2.3,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b2926,pgk,single,PGK,PGKf,"Phosphoglycerate kinase, flagellar",ec:2.7.2.3,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b2926,pgk,single,PGK,PGKh,"Phosphoglycerate kinase, chloroplast",ec:2.7.2.3,ec,universal_model,2,,0.64547,0.64547,100.0
L-Fucose,b2802,fucI,single,FCI,ARABDI,L-fucose isomerase,ec:5.3.1.3,ec,iML1515,1,b2802,0.64547,0.64547,100.0
L-Fucose,b2802,fucI,single,FCI,MNXR81718,rhea:13849,ec:5.3.1.3,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.64547,0.64547,100.0
L-Fucose,b2802,fucI,single,FCI,r0598,L-Fucose ketol-isomerase Fructose and mannose metabolism EC:5.3.1.25,ec:5.3.1.3,ec,universal_model,2,,0.64547,0.64547,100.0
D-Saccharic Acid,b3126,garL,single,GLCRAL,MNXR2674,rhea:27726,ec:4.1.2.20,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.60246,0.60246,100.0
D-Saccharic Acid,b3126,garL,single,GLCRAL,MNXR6097,rhea:10268,ec:4.1.2.20,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.60246,0.60246,100.0
D-Saccharic Acid,b3126,garL,single,GLCRAL,GLCRAL_1,5 dehydro 4 deoxyglucarate aldolase,ec:4.1.2.20,ec,universal_model,2,,0.60246,0.60246,100.0
D-Saccharic Acid,b2779,eno,single,ENO,MNXR74234,kegg:R04206,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.60246,0.60246,100.0
D-Saccharic Acid,b2779,eno,single,ENO,MNXR1898,rhea:10164,ec:4.2.1.11,ec,metanetx_universal_model_bigg_rhea_kegg_brenda,2,,0.60246,0.60246,100.0
D-Saccharic Acid,b2779,eno,single,ENO,ENOm,"Enolase, mitochondria",ec:4.2.1.11,ec,universal_model,2,,0.60246,0.60246,100.0
D-Saccharic Acid,b2779,eno,single,ENO,ENOf,"Enolase, flagellar",ec:4.2.1.11,ec,universal_model,2,,0.60246,0.60246,100.0
