substrate,gene1,gene2,gene1_name,gene2_name,ko_type,wt_growth
D-Fructose,b1378,b3924,pfo,fpr,double,0.8091
D-Fructose,b0684,b2895,fldA,fldB,double,0.8091
D-Fructose,b0078,b3671,ilvH,ilvB,double,0.8091
D-Fructose,b0118,b1276,acnB,acnA,double,0.8091
D-Fructose,b1849,b2500,purT,purN,double,0.8091
D-Fructose,b0870,b2320,ltaE,pdxB,double,0.8091
D-Fructose,b0764,b2422,modB,cysA,double,0.8091
D-Fructose,b1852,b3386,zwf,rpe,double,0.8091
D-Fructose,b0767,b3386,pgl,rpe,double,0.8091
D-Fructose,b0954,b2836,fabA,aas,double,0.8091
D-Fructose,b0149,b3396,mrcB,mrcA,double,0.8091
D-Fructose,b0099,b1865,mutT,nudB,double,0.8091
D-Fructose,b2551,b4388,glyA,serB,double,0.8091
D-Fructose,b1818,b2169,manY,fruB,double,0.8091
D-Fructose,b2582,b3781,trxC,trxA,double,0.8091
D-Fructose,b0452,b0954,tesB,fabA,double,0.8091
D-Fructose,b1622,b3008,malY,metC,double,0.8091
D-Fructose,b2508,b2867,guaB,xdhB,double,0.8091
D-Fructose,b2708,b3197,srlQ,kdsD,double,0.8091
D-Fructose,b0078,b3670,ilvH,ilvN,double,0.8091
D-Fructose,b2097,b2925,fbaB,fbaA,double,0.8091
D-Fructose,b0755,b3612,gpmA,gpmM,double,0.8091
D-Fructose,b0032,b0521,carA,ybcF,double,0.8091
Glucose-1-Phosphate,b0388,b3390,aroL,aroK,double,0.8091
Glucose-1-Phosphate,b0765,b2422,modC,cysA,double,0.8091
Glucose-1-Phosphate,b0928,b4054,aspC,tyrB,double,0.8091
Glucose-1-Phosphate,b3117,b3772,tdcB,ilvA,double,0.8091
Glucose-1-Phosphate,b2508,b2868,guaB,xdhC,double,0.8091
Glucose-1-Phosphate,b0048,b1606,folA,folM,double,0.8091
Glucose-1-Phosphate,b1779,b3738,gapA,atpB,double,0.8091
Glucose-1-Phosphate,b2926,b3732,pgk,atpD,double,0.8091
Glucose-1-Phosphate,b0764,b2423,modB,cysW,double,0.8091
Glucose-1-Phosphate,b2414,b2421,cysK,cysM,double,0.8091
Glucose-1-Phosphate,b1692,b3281,ydiB,aroE,double,0.8091
Glucose-1-Phosphate,b0155,b1592,clcA,clcB,double,0.8091
Glucose-1-Phosphate,b2926,b3734,pgk,atpA,double,0.8091
Glucose-1-Phosphate,b2465,b2935,tktB,tktA,double,0.8091
Glucose-1-Phosphate,b1779,b3731,gapA,atpC,double,0.8091
Glucose-1-Phosphate,b0907,b2551,serC,glyA,double,0.8091
Glucose-1-Phosphate,b1779,b3736,gapA,atpF,double,0.8091
Glucose-1-Phosphate,b0870,b0907,ltaE,serC,double,0.8091
Glucose-1-Phosphate,b1779,b3737,gapA,atpE,double,0.8091
Glucose-1-Phosphate,b0383,b1002,phoA,agp,double,0.8091
Glucose-1-Phosphate,b1702,b2779,ppsA,eno,double,0.8091
Glucose-1-Phosphate,b0684,b2895,fldA,fldB,double,0.8091
Glucose-1-Phosphate,b2926,b3738,pgk,atpB,double,0.8091
Glucose-1-Phosphate,b0126,b0339,can,cynT,double,0.8091
Glucose-1-Phosphate,b1779,b3732,gapA,atpD,double,0.8091
Glucose-1-Phosphate,b0954,b2836,fabA,aas,double,0.8091
Glucose-1-Phosphate,b0149,b3396,mrcB,mrcA,double,0.8091
Glucose-1-Phosphate,b0099,b1865,mutT,nudB,double,0.8091
Glucose-1-Phosphate,b1622,b3008,malY,metC,double,0.8091
Glucose-1-Phosphate,b2508,b2867,guaB,xdhB,double,0.8091
Glucose-1-Phosphate,b0032,b0521,carA,ybcF,double,0.8091
Glucose-1-Phosphate,b1779,b3733,gapA,atpG,double,0.8091
Glucose-1-Phosphate,b3829,b4019,metE,metH,double,0.8091
Glucose-1-Phosphate,b2551,b2913,glyA,serA,double,0.8091
Glucose-1-Phosphate,b0954,b3846,fabA,fadB,double,0.8091
Glucose-1-Phosphate,b2508,b2866,guaB,xdhA,double,0.8091
Glucose-1-Phosphate,b2029,b3386,gnd,rpe,double,0.8091
Glucose-1-Phosphate,b0763,b2422,modA,cysA,double,0.8091
Glucose-1-Phosphate,b0870,b2551,ltaE,glyA,double,0.8091
Glucose-1-Phosphate,b0002,b3940,thrA,metL,double,0.8091
Glucose-1-Phosphate,b0238,b2508,gpt,guaB,double,0.8091
Glucose-1-Phosphate,b0073,b1800,leuB,dmlA,double,0.8091
Glucose-1-Phosphate,b2926,b3735,pgk,atpH,double,0.8091
Glucose-1-Phosphate,b0077,b3671,ilvI,ilvB,double,0.8091
Glucose-1-Phosphate,b0171,b0910,pyrH,cmk,double,0.8091
Glucose-1-Phosphate,b1190,b4053,dadX,alr,double,0.8091
Glucose-1-Phosphate,b0118,b1276,acnB,acnA,double,0.8091
Glucose-1-Phosphate,b0764,b2422,modB,cysA,double,0.8091
Glucose-1-Phosphate,b0763,b2424,modA,cysU,double,0.8091
Glucose-1-Phosphate,b1761,b3213,gdhA,gltD,double,0.8091
Glucose-1-Phosphate,b1702,b1779,ppsA,gapA,double,0.8091
Glucose-1-Phosphate,b0033,b0521,carB,ybcF,double,0.8091
Glucose-1-Phosphate,b0092,b0381,ddlB,ddlA,double,0.8091
Glucose-1-Phosphate,b1096,b4039,pabC,ubiC,double,0.8091
Glucose-1-Phosphate,b0764,b2424,modB,cysU,double,0.8091
Glucose-1-Phosphate,b0273,b4254,argF,argI,double,0.8091
Glucose-1-Phosphate,b0763,b2423,modA,cysW,double,0.8091
Glucose-1-Phosphate,b2926,b3737,pgk,atpE,double,0.8091
Glucose-1-Phosphate,b0765,b2423,modC,cysW,double,0.8091
Glucose-1-Phosphate,b2926,b3736,pgk,atpF,double,0.8091
Glucose-1-Phosphate,b2926,b3731,pgk,atpC,double,0.8091
Glucose-1-Phosphate,b1779,b3734,gapA,atpA,double,0.8091
Glucose-1-Phosphate,b1849,b2500,purT,purN,double,0.8091
Glucose-1-Phosphate,b2029,b4025,gnd,pgi,double,0.8091
Glucose-1-Phosphate,b0078,b3670,ilvH,ilvN,double,0.8091
Glucose-1-Phosphate,b1702,b2926,ppsA,pgk,double,0.8091
Glucose-1-Phosphate,b2436,b3867,hemF,hemN,double,0.8091
Glucose-1-Phosphate,b0077,b3670,ilvI,ilvN,double,0.8091
Glucose-1-Phosphate,b2235,b4238,nrdB,nrdD,double,0.8091
Glucose-1-Phosphate,b1090,b4041,plsX,plsB,double,0.8091
Glucose-1-Phosphate,b1761,b3212,gdhA,gltB,double,0.8091
Glucose-1-Phosphate,b2234,b4238,nrdA,nrdD,double,0.8091
Glucose-1-Phosphate,b1779,b3735,gapA,atpH,double,0.8091
Glucose-1-Phosphate,b3059,b4041,plsY,plsB,double,0.8091
Glucose-1-Phosphate,b0674,b3744,asnB,asnA,double,0.8091
Glucose-1-Phosphate,b0765,b2424,modC,cysU,double,0.8091
Glucose-1-Phosphate,b0844,b3812,ybjI,yigB,double,0.8091
Glucose-1-Phosphate,b0078,b3671,ilvH,ilvB,double,0.8091
Glucose-1-Phosphate,b1378,b3924,pfo,fpr,double,0.8091
Glucose-1-Phosphate,b0870,b2320,ltaE,pdxB,double,0.8091
Glucose-1-Phosphate,b2551,b4388,glyA,serB,double,0.8091
Glucose-1-Phosphate,b2926,b3733,pgk,atpG,double,0.8091
Glucose-1-Phosphate,b0452,b0954,tesB,fabA,double,0.8091
Glucose-1-Phosphate,b2708,b3197,srlQ,kdsD,double,0.8091
Glucose-1-Phosphate,b2582,b3781,trxC,trxA,double,0.8091
D-Sorbitol,b0388,b3390,aroL,aroK,double,0.8191
D-Sorbitol,b0765,b2422,modC,cysA,double,0.8191
D-Sorbitol,b0928,b4054,aspC,tyrB,double,0.8191
D-Sorbitol,b3117,b3772,tdcB,ilvA,double,0.8191
D-Sorbitol,b2508,b2868,guaB,xdhC,double,0.8191
D-Sorbitol,b0048,b1606,folA,folM,double,0.8191
D-Sorbitol,b1779,b3738,gapA,atpB,double,0.8191
D-Sorbitol,b2926,b3732,pgk,atpD,double,0.8191
D-Sorbitol,b0764,b2423,modB,cysW,double,0.8191
D-Sorbitol,b2414,b2421,cysK,cysM,double,0.8191
D-Sorbitol,b1692,b3281,ydiB,aroE,double,0.8191
D-Sorbitol,b2926,b3734,pgk,atpA,double,0.8191
D-Sorbitol,b0155,b1592,clcA,clcB,double,0.8191
D-Sorbitol,b2465,b2935,tktB,tktA,double,0.8191
D-Sorbitol,b1779,b3731,gapA,atpC,double,0.8191
D-Sorbitol,b1779,b3736,gapA,atpF,double,0.8191
D-Sorbitol,b0907,b2551,serC,glyA,double,0.8191
D-Sorbitol,b0870,b0907,ltaE,serC,double,0.8191
D-Sorbitol,b1779,b3737,gapA,atpE,double,0.8191
D-Sorbitol,b1702,b2779,ppsA,eno,double,0.8191
D-Sorbitol,b1702,b3919,ppsA,tpiA,double,0.8191
D-Sorbitol,b0126,b0339,can,cynT,double,0.8191
D-Sorbitol,b2926,b3738,pgk,atpB,double,0.8191
D-Sorbitol,b1779,b3732,gapA,atpD,double,0.8191
D-Sorbitol,b0684,b2895,fldA,fldB,double,0.8191
D-Sorbitol,b2779,b3735,eno,atpH,double,0.8191
D-Sorbitol,b2779,b3733,eno,atpG,double,0.8191
D-Sorbitol,b2779,b3737,eno,atpE,double,0.8191
D-Sorbitol,b2779,b3731,eno,atpC,double,0.8191
D-Sorbitol,b0954,b2836,fabA,aas,double,0.8191
D-Sorbitol,b0149,b3396,mrcB,mrcA,double,0.8191
D-Sorbitol,b0099,b1865,mutT,nudB,double,0.8191
D-Sorbitol,b1622,b3008,malY,metC,double,0.8191
D-Sorbitol,b2508,b2867,guaB,xdhB,double,0.8191
D-Sorbitol,b0032,b0521,carA,ybcF,double,0.8191
D-Sorbitol,b1779,b3733,gapA,atpG,double,0.8191
D-Sorbitol,b3829,b4019,metE,metH,double,0.8191
D-Sorbitol,b2551,b2913,glyA,serA,double,0.8191
D-Sorbitol,b3386,b4025,rpe,pgi,double,0.8191
D-Sorbitol,b0954,b3846,fabA,fadB,double,0.8191
D-Sorbitol,b2508,b2866,guaB,xdhA,double,0.8191
D-Sorbitol,b2029,b3386,gnd,rpe,double,0.8191
D-Sorbitol,b0763,b2422,modA,cysA,double,0.8191
D-Sorbitol,b0870,b2551,ltaE,glyA,double,0.8191
D-Sorbitol,b0073,b1800,leuB,dmlA,double,0.8191
D-Sorbitol,b0002,b3940,thrA,metL,double,0.8191
D-Sorbitol,b0238,b2508,gpt,guaB,double,0.8191
D-Sorbitol,b2926,b3735,pgk,atpH,double,0.8191
D-Sorbitol,b0077,b3671,ilvI,ilvB,double,0.8191
D-Sorbitol,b0171,b0910,pyrH,cmk,double,0.8191
D-Sorbitol,b1190,b4053,dadX,alr,double,0.8191
D-Sorbitol,b0118,b1276,acnB,acnA,double,0.8191
D-Sorbitol,b0764,b2422,modB,cysA,double,0.8191
D-Sorbitol,b1852,b3386,zwf,rpe,double,0.8191
D-Sorbitol,b2779,b3732,eno,atpD,double,0.8191
D-Sorbitol,b0763,b2424,modA,cysU,double,0.8191
D-Sorbitol,b1761,b3213,gdhA,gltD,double,0.8191
D-Sorbitol,b1702,b1779,ppsA,gapA,double,0.8191
D-Sorbitol,b0033,b0521,carB,ybcF,double,0.8191
D-Sorbitol,b0092,b0381,ddlB,ddlA,double,0.8191
D-Sorbitol,b1096,b4039,pabC,ubiC,double,0.8191
D-Sorbitol,b0764,b2424,modB,cysU,double,0.8191
D-Sorbitol,b0273,b4254,argF,argI,double,0.8191
D-Sorbitol,b0763,b2423,modA,cysW,double,0.8191
D-Sorbitol,b2926,b3737,pgk,atpE,double,0.8191
D-Sorbitol,b0765,b2423,modC,cysW,double,0.8191
D-Sorbitol,b2926,b3736,pgk,atpF,double,0.8191
D-Sorbitol,b2926,b3731,pgk,atpC,double,0.8191
D-Sorbitol,b1779,b3734,gapA,atpA,double,0.8191
D-Sorbitol,b1849,b2500,purT,purN,double,0.8191
D-Sorbitol,b0767,b3386,pgl,rpe,double,0.8191
D-Sorbitol,b0078,b3670,ilvH,ilvN,double,0.8191
D-Sorbitol,b1702,b2926,ppsA,pgk,double,0.8191
D-Sorbitol,b2436,b3867,hemF,hemN,double,0.8191
D-Sorbitol,b2779,b3738,eno,atpB,double,0.8191
D-Sorbitol,b0077,b3670,ilvI,ilvN,double,0.8191
D-Sorbitol,b2235,b4238,nrdB,nrdD,double,0.8191
D-Sorbitol,b1090,b4041,plsX,plsB,double,0.8191
D-Sorbitol,b2779,b3736,eno,atpF,double,0.8191
D-Sorbitol,b1761,b3212,gdhA,gltB,double,0.8191
D-Sorbitol,b2234,b4238,nrdA,nrdD,double,0.8191
D-Sorbitol,b1779,b3735,gapA,atpH,double,0.8191
D-Sorbitol,b3059,b4041,plsY,plsB,double,0.8191
D-Sorbitol,b0674,b3744,asnB,asnA,double,0.8191
D-Sorbitol,b0765,b2424,modC,cysU,double,0.8191
D-Sorbitol,b0844,b3812,ybjI,yigB,double,0.8191
D-Sorbitol,b2779,b3734,eno,atpA,double,0.8191
D-Sorbitol,b0078,b3671,ilvH,ilvB,double,0.8191
D-Sorbitol,b1378,b3924,pfo,fpr,double,0.8191
D-Sorbitol,b0870,b2320,ltaE,pdxB,double,0.8191
D-Sorbitol,b2926,b3733,pgk,atpG,double,0.8191
D-Sorbitol,b2551,b4388,glyA,serB,double,0.8191
D-Sorbitol,b0452,b0954,tesB,fabA,double,0.8191
D-Sorbitol,b2708,b3197,srlQ,kdsD,double,0.8191
D-Sorbitol,b2582,b3781,trxC,trxA,double,0.8191
D-Mannitol,b0092,b0381,ddlB,ddlA,double,0.8191
D-Mannitol,b0388,b3390,aroL,aroK,double,0.8191
D-Mannitol,b2436,b3867,hemF,hemN,double,0.8191
D-Mannitol,b0077,b3670,ilvI,ilvN,double,0.8191
D-Mannitol,b0765,b2422,modC,cysA,double,0.8191
D-Mannitol,b2235,b4238,nrdB,nrdD,double,0.8191
D-Mannitol,b3829,b4019,metE,metH,double,0.8191
D-Mannitol,b0928,b4054,aspC,tyrB,double,0.8191
D-Mannitol,b1096,b4039,pabC,ubiC,double,0.8191
D-Mannitol,b2551,b2913,glyA,serA,double,0.8191
D-Mannitol,b3117,b3772,tdcB,ilvA,double,0.8191
D-Mannitol,b0452,b0954,tesB,fabA,double,0.8191
D-Mannitol,b1723,b3916,pfkB,pfkA,double,0.8191
D-Mannitol,b3386,b4025,rpe,pgi,double,0.8191
D-Mannitol,b1090,b4041,plsX,plsB,double,0.8191
D-Mannitol,b2508,b2868,guaB,xdhC,double,0.8191
D-Mannitol,b0048,b1606,folA,folM,double,0.8191
D-Mannitol,b1761,b3212,gdhA,gltB,double,0.8191
D-Mannitol,b0954,b3846,fabA,fadB,double,0.8191
D-Mannitol,b0764,b2423,modB,cysW,double,0.8191
D-Mannitol,b0764,b2424,modB,cysU,double,0.8191
D-Mannitol,b2414,b2421,cysK,cysM,double,0.8191
D-Mannitol,b0273,b4254,argF,argI,double,0.8191
D-Mannitol,b0763,b2423,modA,cysW,double,0.8191
D-Mannitol,b2508,b2866,guaB,xdhA,double,0.8191
D-Mannitol,b2029,b3386,gnd,rpe,double,0.8191
D-Mannitol,b0765,b2423,modC,cysW,double,0.8191
D-Mannitol,b2234,b4238,nrdA,nrdD,double,0.8191
D-Mannitol,b0763,b2422,modA,cysA,double,0.8191
D-Mannitol,b0870,b2551,ltaE,glyA,double,0.8191
D-Mannitol,b0155,b1592,clcA,clcB,double,0.8191
D-Mannitol,b3059,b4041,plsY,plsB,double,0.8191
D-Mannitol,b2465,b2935,tktB,tktA,double,0.8191
D-Mannitol,b0002,b3940,thrA,metL,double,0.8191
D-Mannitol,b0238,b2508,gpt,guaB,double,0.8191
D-Mannitol,b0073,b1800,leuB,dmlA,double,0.8191
D-Mannitol,b0907,b2551,serC,glyA,double,0.8191
D-Mannitol,b0870,b0907,ltaE,serC,double,0.8191
D-Mannitol,b0674,b3744,asnB,asnA,double,0.8191
D-Mannitol,b0077,b3671,ilvI,ilvB,double,0.8191
D-Mannitol,b0765,b2424,modC,cysU,double,0.8191
D-Mannitol,b1761,b3213,gdhA,gltD,double,0.8191
D-Mannitol,b0844,b3812,ybjI,yigB,double,0.8191
D-Mannitol,b0684,b2895,fldA,fldB,double,0.8191
D-Mannitol,b0126,b0339,can,cynT,double,0.8191
D-Mannitol,b0078,b3671,ilvH,ilvB,double,0.8191
D-Mannitol,b1190,b4053,dadX,alr,double,0.8191
D-Mannitol,b1378,b3924,pfo,fpr,double,0.8191
D-Mannitol,b0171,b0910,pyrH,cmk,double,0.8191
D-Mannitol,b0118,b1276,acnB,acnA,double,0.8191
D-Mannitol,b0755,b3612,gpmA,gpmM,double,0.8191
D-Mannitol,b1849,b2500,purT,purN,double,0.8191
D-Mannitol,b2708,b3197,srlQ,kdsD,double,0.8191
D-Mannitol,b0870,b2320,ltaE,pdxB,double,0.8191
D-Mannitol,b0764,b2422,modB,cysA,double,0.8191
D-Mannitol,b1852,b3386,zwf,rpe,double,0.8191
D-Mannitol,b0767,b3386,pgl,rpe,double,0.8191
D-Mannitol,b0149,b3396,mrcB,mrcA,double,0.8191
D-Mannitol,b2551,b4388,glyA,serB,double,0.8191
D-Mannitol,b0099,b1865,mutT,nudB,double,0.8191
D-Mannitol,b0954,b2836,fabA,aas,double,0.8191
D-Mannitol,b1622,b3008,malY,metC,double,0.8191
D-Mannitol,b2097,b2925,fbaB,fbaA,double,0.8191
D-Mannitol,b0763,b2424,modA,cysU,double,0.8191
D-Mannitol,b2582,b3781,trxC,trxA,double,0.8191
D-Mannitol,b2508,b2867,guaB,xdhB,double,0.8191
D-Mannitol,b1692,b3281,ydiB,aroE,double,0.8191
D-Mannitol,b0078,b3670,ilvH,ilvN,double,0.8191
D-Mannitol,b0033,b0521,carB,ybcF,double,0.8191
D-Mannitol,b0032,b0521,carA,ybcF,double,0.8191
D-Galactose,b0388,b3390,aroL,aroK,double,0.7892
D-Galactose,b0765,b2422,modC,cysA,double,0.7892
D-Galactose,b0928,b4054,aspC,tyrB,double,0.7892
D-Galactose,b3117,b3772,tdcB,ilvA,double,0.7892
D-Galactose,b2508,b2868,guaB,xdhC,double,0.7892
D-Galactose,b0048,b1606,folA,folM,double,0.7892
D-Galactose,b1779,b3738,gapA,atpB,double,0.7892
D-Galactose,b2926,b3732,pgk,atpD,double,0.7892
D-Galactose,b0764,b2423,modB,cysW,double,0.7892
D-Galactose,b2414,b2421,cysK,cysM,double,0.7892
D-Galactose,b1692,b3281,ydiB,aroE,double,0.7892
D-Galactose,b0155,b1592,clcA,clcB,double,0.7892
D-Galactose,b2926,b3734,pgk,atpA,double,0.7892
D-Galactose,b1779,b3731,gapA,atpC,double,0.7892
D-Galactose,b2465,b2935,tktB,tktA,double,0.7892
D-Galactose,b0907,b2551,serC,glyA,double,0.7892
D-Galactose,b1779,b3736,gapA,atpF,double,0.7892
D-Galactose,b0870,b0907,ltaE,serC,double,0.7892
D-Galactose,b1779,b3737,gapA,atpE,double,0.7892
D-Galactose,b1702,b2779,ppsA,eno,double,0.7892
D-Galactose,b0684,b2895,fldA,fldB,double,0.7892
D-Galactose,b0126,b0339,can,cynT,double,0.7892
D-Galactose,b1779,b3732,gapA,atpD,double,0.7892
D-Galactose,b2926,b3738,pgk,atpB,double,0.7892
D-Galactose,b0954,b2836,fabA,aas,double,0.7892
D-Galactose,b0149,b3396,mrcB,mrcA,double,0.7892
D-Galactose,b0099,b1865,mutT,nudB,double,0.7892
D-Galactose,b1622,b3008,malY,metC,double,0.7892
D-Galactose,b2508,b2867,guaB,xdhB,double,0.7892
D-Galactose,b0032,b0521,carA,ybcF,double,0.7892
D-Galactose,b1779,b3733,gapA,atpG,double,0.7892
D-Galactose,b3829,b4019,metE,metH,double,0.7892
D-Galactose,b2551,b2913,glyA,serA,double,0.7892
D-Galactose,b0954,b3846,fabA,fadB,double,0.7892
D-Galactose,b2508,b2866,guaB,xdhA,double,0.7892
D-Galactose,b2029,b3386,gnd,rpe,double,0.7892
D-Galactose,b0763,b2422,modA,cysA,double,0.7892
D-Galactose,b0870,b2551,ltaE,glyA,double,0.7892
D-Galactose,b0767,b4025,pgl,pgi,double,0.7892
D-Galactose,b0002,b3940,thrA,metL,double,0.7892
D-Galactose,b0238,b2508,gpt,guaB,double,0.7892
D-Galactose,b0073,b1800,leuB,dmlA,double,0.7892
D-Galactose,b2926,b3735,pgk,atpH,double,0.7892
D-Galactose,b0077,b3671,ilvI,ilvB,double,0.7892
D-Galactose,b0171,b0910,pyrH,cmk,double,0.7892
D-Galactose,b1190,b4053,dadX,alr,double,0.7892
D-Galactose,b0118,b1276,acnB,acnA,double,0.7892
D-Galactose,b0764,b2422,modB,cysA,double,0.7892
D-Galactose,b1852,b3386,zwf,rpe,double,0.7892
D-Galactose,b0763,b2424,modA,cysU,double,0.7892
D-Galactose,b1702,b1779,ppsA,gapA,double,0.7892
D-Galactose,b1761,b3213,gdhA,gltD,double,0.7892
D-Galactose,b0033,b0521,carB,ybcF,double,0.7892
D-Galactose,b0092,b0381,ddlB,ddlA,double,0.7892
D-Galactose,b1096,b4039,pabC,ubiC,double,0.7892
D-Galactose,b0764,b2424,modB,cysU,double,0.7892
D-Galactose,b0273,b4254,argF,argI,double,0.7892
D-Galactose,b0763,b2423,modA,cysW,double,0.7892
D-Galactose,b2926,b3737,pgk,atpE,double,0.7892
D-Galactose,b0765,b2423,modC,cysW,double,0.7892
D-Galactose,b2926,b3736,pgk,atpF,double,0.7892
D-Galactose,b2926,b3731,pgk,atpC,double,0.7892
D-Galactose,b1779,b3734,gapA,atpA,double,0.7892
D-Galactose,b1849,b2500,purT,purN,double,0.7892
D-Galactose,b2029,b4025,gnd,pgi,double,0.7892
D-Galactose,b0767,b3386,pgl,rpe,double,0.7892
D-Galactose,b0078,b3670,ilvH,ilvN,double,0.7892
D-Galactose,b1702,b2926,ppsA,pgk,double,0.7892
D-Galactose,b2436,b3867,hemF,hemN,double,0.7892
D-Galactose,b0077,b3670,ilvI,ilvN,double,0.7892
D-Galactose,b2235,b4238,nrdB,nrdD,double,0.7892
D-Galactose,b1090,b4041,plsX,plsB,double,0.7892
D-Galactose,b1852,b4025,zwf,pgi,double,0.7892
D-Galactose,b1761,b3212,gdhA,gltB,double,0.7892
D-Galactose,b2234,b4238,nrdA,nrdD,double,0.7892
D-Galactose,b1779,b3735,gapA,atpH,double,0.7892
D-Galactose,b3059,b4041,plsY,plsB,double,0.7892
D-Galactose,b0674,b3744,asnB,asnA,double,0.7892
D-Galactose,b0765,b2424,modC,cysU,double,0.7892
D-Galactose,b0844,b3812,ybjI,yigB,double,0.7892
D-Galactose,b0078,b3671,ilvH,ilvB,double,0.7892
D-Galactose,b1378,b3924,pfo,fpr,double,0.7892
D-Galactose,b0870,b2320,ltaE,pdxB,double,0.7892
D-Galactose,b2551,b4388,glyA,serB,double,0.7892
D-Galactose,b2926,b3733,pgk,atpG,double,0.7892
D-Galactose,b0452,b0954,tesB,fabA,double,0.7892
D-Galactose,b2708,b3197,srlQ,kdsD,double,0.7892
D-Galactose,b2582,b3781,trxC,trxA,double,0.7892
D-Gluconic Acid,b0388,b3390,aroL,aroK,double,0.7698
D-Gluconic Acid,b0765,b2422,modC,cysA,double,0.7698
D-Gluconic Acid,b0928,b4054,aspC,tyrB,double,0.7698
D-Gluconic Acid,b3117,b3772,tdcB,ilvA,double,0.7698
D-Gluconic Acid,b2508,b2868,guaB,xdhC,double,0.7698
D-Gluconic Acid,b0048,b1606,folA,folM,double,0.7698
D-Gluconic Acid,b1779,b3738,gapA,atpB,double,0.7698
D-Gluconic Acid,b2926,b3732,pgk,atpD,double,0.7698
D-Gluconic Acid,b0764,b2423,modB,cysW,double,0.7698
D-Gluconic Acid,b2414,b2421,cysK,cysM,double,0.7698
D-Gluconic Acid,b3437,b4268,gntK,idnK,double,0.7698
D-Gluconic Acid,b0155,b1592,clcA,clcB,double,0.7698
D-Gluconic Acid,b2926,b3734,pgk,atpA,double,0.7698
D-Gluconic Acid,b2465,b2935,tktB,tktA,double,0.7698
D-Gluconic Acid,b1779,b3731,gapA,atpC,double,0.7698
D-Gluconic Acid,b0907,b2551,serC,glyA,double,0.7698
D-Gluconic Acid,b1779,b3736,gapA,atpF,double,0.7698
D-Gluconic Acid,b1851,b2029,edd,gnd,double,0.7698
D-Gluconic Acid,b0870,b0907,ltaE,serC,double,0.7698
D-Gluconic Acid,b1779,b3737,gapA,atpE,double,0.7698
D-Gluconic Acid,b1702,b2779,ppsA,eno,double,0.7698
D-Gluconic Acid,b0684,b2895,fldA,fldB,double,0.7698
D-Gluconic Acid,b2926,b3738,pgk,atpB,double,0.7698
D-Gluconic Acid,b0126,b0339,can,cynT,double,0.7698
D-Gluconic Acid,b1779,b3732,gapA,atpD,double,0.7698
D-Gluconic Acid,b2708,b3197,srlQ,kdsD,double,0.7698
D-Gluconic Acid,b0954,b2836,fabA,aas,double,0.7698
D-Gluconic Acid,b0149,b3396,mrcB,mrcA,double,0.7698
D-Gluconic Acid,b0099,b1865,mutT,nudB,double,0.7698
D-Gluconic Acid,b1622,b3008,malY,metC,double,0.7698
D-Gluconic Acid,b2508,b2867,guaB,xdhB,double,0.7698
D-Gluconic Acid,b0032,b0521,carA,ybcF,double,0.7698
D-Gluconic Acid,b1779,b3733,gapA,atpG,double,0.7698
D-Gluconic Acid,b3829,b4019,metE,metH,double,0.7698
D-Gluconic Acid,b2551,b2913,glyA,serA,double,0.7698
D-Gluconic Acid,b0954,b3846,fabA,fadB,double,0.7698
D-Gluconic Acid,b2508,b2866,guaB,xdhA,double,0.7698
D-Gluconic Acid,b2029,b3386,gnd,rpe,double,0.7698
D-Gluconic Acid,b0763,b2422,modA,cysA,double,0.7698
D-Gluconic Acid,b0870,b2551,ltaE,glyA,double,0.7698
D-Gluconic Acid,b0002,b3940,thrA,metL,double,0.7698
D-Gluconic Acid,b0007,b3089,yaaJ,sstT,double,0.7698
D-Gluconic Acid,b0238,b2508,gpt,guaB,double,0.7698
D-Gluconic Acid,b2926,b3735,pgk,atpH,double,0.7698
D-Gluconic Acid,b0073,b1800,leuB,dmlA,double,0.7698
D-Gluconic Acid,b0077,b3671,ilvI,ilvB,double,0.7698
D-Gluconic Acid,b0171,b0910,pyrH,cmk,double,0.7698
D-Gluconic Acid,b1190,b4053,dadX,alr,double,0.7698
D-Gluconic Acid,b0118,b1276,acnB,acnA,double,0.7698
D-Gluconic Acid,b0764,b2422,modB,cysA,double,0.7698
D-Gluconic Acid,b0763,b2424,modA,cysU,double,0.7698
D-Gluconic Acid,b1761,b3213,gdhA,gltD,double,0.7698
D-Gluconic Acid,b1702,b1779,ppsA,gapA,double,0.7698
D-Gluconic Acid,b0033,b0521,carB,ybcF,double,0.7698
D-Gluconic Acid,b0092,b0381,ddlB,ddlA,double,0.7698
D-Gluconic Acid,b1851,b3386,edd,rpe,double,0.7698
D-Gluconic Acid,b1096,b4039,pabC,ubiC,double,0.7698
D-Gluconic Acid,b0764,b2424,modB,cysU,double,0.7698
D-Gluconic Acid,b0273,b4254,argF,argI,double,0.7698
D-Gluconic Acid,b0763,b2423,modA,cysW,double,0.7698
D-Gluconic Acid,b2926,b3737,pgk,atpE,double,0.7698
D-Gluconic Acid,b0765,b2423,modC,cysW,double,0.7698
D-Gluconic Acid,b2926,b3736,pgk,atpF,double,0.7698
D-Gluconic Acid,b2926,b3731,pgk,atpC,double,0.7698
D-Gluconic Acid,b1779,b3734,gapA,atpA,double,0.7698
D-Gluconic Acid,b1850,b3386,eda,rpe,double,0.7698
D-Gluconic Acid,b1850,b2029,eda,gnd,double,0.7698
D-Gluconic Acid,b1849,b2500,purT,purN,double,0.7698
